id_data,id_transaksi,item,tanggal
440,T0000026,Zink Kid,4/13/2019
441,T0000026,Bodrexin,4/13/2019
442,T0000026,PCT,4/13/2019
443,T0000026,Sangobion,4/13/2019
444,T0000026,Dexaharsen,4/13/2019
445,T0000026,Proxicam,4/13/2019
446,T0000026,Balsem Otot Geliga,4/13/2019
447,T0000026,Ranitidin,4/13/2019
448,T0000026,Etamoxol,4/13/2019
449,T0000026,Captopril,4/13/2019
450,T0000027,Simuastatin,4/14/2019
451,T0000027,Fasidol Forte,4/14/2019
452,T0000027,Vitacimin,4/14/2019
453,T0000027,Lerzin,4/14/2019
454,T0000027,Madu Tj,4/14/2019
455,T0000027,Acyclovir Crem,4/14/2019
456,T0000027,Cetirizin,4/14/2019
457,T0000027,Sanmol,4/14/2019
458,T0000027,Sakatonik ABC,4/14/2019
459,T0000027,Tespek,4/14/2019
460,T0000027,Mycoral,4/14/2019
461,T0000027,Mhetypred,4/14/2019
462,T0000027,Hufagrip,4/14/2019
463,T0000027,PK,4/14/2019
464,T0000027,Percars,4/14/2019
465,T0000027,Nacl,4/14/2019
466,T0000027,Bedak Herocyn,4/14/2019
467,T0000027,Parfum,4/14/2019
468,T0000027,Bye bye Fever,4/14/2019
469,T0000028,Hifagrip,4/15/2019
470,T0000028,Gom,4/15/2019
471,T0000028,Pagoda Balsem,4/15/2019
472,T0000028,Microlax,4/15/2019
473,T0000028,Amoxcillin,4/15/2019
474,T0000028,Tespek,4/15/2019
475,T0000028,PCT,4/15/2019
476,T0000029,Combiven ,4/16/2019
477,T0000029,Tespek,4/16/2019
478,T0000029,Omeprazole,4/16/2019
479,T0000029,Methylpred,4/16/2019
480,T0000029,Cetirizin,4/16/2019
481,T0000029,Etambroxol,4/16/2019
482,T0000029,Vicks Formula 44 Kids,4/16/2019
483,T0000029,Pare Kids,4/16/2019
484,T0000029,Bye bye Fever,4/16/2019
485,T0000029,Termorex Plus,4/16/2019
486,T0000029,Vitacimin,4/16/2019
487,T0000029,Proris,4/16/2019
488,T0000029,Jaguar,4/16/2019
489,T0000029,Madu TJ,4/16/2019
490,T0000030,Fitkom,4/17/2019
491,T0000030,Neurobion,4/17/2019
492,T0000030,Neuralgin,4/17/2019
493,T0000030,Imboost,4/17/2019
494,T0000030,Paracetamol,4/17/2019
495,T0000030,Tolak Angin,4/17/2019
496,T0000030,Vitacimin,4/17/2019
497,T0000030,Amoxcillin,4/17/2019
498,T0000030,Ambeven,4/17/2019
499,T0000030,Flukadex,4/17/2019
500,T0000030,Fargetik,4/17/2019
501,T0000030,Mylanta,4/17/2019
502,T0000030,Proxicom,4/17/2019
503,T0000030,Dexaharsen,4/17/2019
504,T0000030,Coparcetin,4/17/2019
505,T0000030,Dehista,4/17/2019
506,T0000030,Bodrex,4/17/2019
507,T0000030,Nestacort Cream,4/17/2019
508,T0000030,Methylpred,4/17/2019
509,T0000030,PK,4/17/2019
510,T0000031,Mycoral,4/18/2019
511,T0000031,Kaotin,4/18/2019
512,T0000031,Oralit,4/18/2019
513,T0000031,Erlamycetin,4/18/2019
514,T0000031,Ranitidin,4/18/2019
515,T0000031,Sanmol,4/18/2019
516,T0000031,Xendo Citrol,4/18/2019
517,T0000031,Cefadroxil,4/18/2019
518,T0000031,Fargetik,4/18/2019
519,T0000031,Masker,4/18/2019
520,T0000031,Wiros,4/18/2019
521,T0000031,Dehista,4/18/2019
522,T0000031,Betamethasone ar,4/18/2019
523,T0000031,Osmigra,4/18/2019
524,T0000031,Bodrexin,4/18/2019
525,T0000031,Fitkom,4/18/2019
526,T0000031,Mthylprednisolone,4/18/2019
527,T0000032,Vicks Formula 44 Kids,4/19/2019
528,T0000032,Masker,4/19/2019
529,T0000032,Yusimox,4/19/2019
530,T0000032,Hufagrip,4/19/2019
531,T0000032,Tespek,4/19/2019
532,T0000032,Flukadex,4/19/2019
533,T0000032,Remafar,4/19/2019
534,T0000032,Dexaharsen,4/19/2019
535,T0000032,PCT,4/19/2019
536,T0000032,Amoxcillin,4/19/2019
537,T0000032,Hormoviton,4/19/2019
538,T0000032,Negatal,4/19/2019
539,T0000032,Vitacimin,4/19/2019
540,T0000032,Counterpain,4/19/2019
541,T0000032,Konidin,4/19/2019
542,T0000032,Bodrex,4/19/2019
543,T0000032,Fasidol Forte,4/19/2019
544,T0000032,Fresh Care,4/19/2019
545,T0000032,Tolak Angin,4/19/2019
546,T0000032,Etabroxol,4/19/2019
547,T0000033,Osmigra,4/20/2019
548,T0000033,Cefadroxil,4/20/2019
549,T0000033,Opistan,4/20/2019
550,T0000033,Masker,4/20/2019
551,T0000033,Vitacimin,4/20/2019
552,T0000033,Wiros,4/20/2019
553,T0000033,Dexaharsen,4/20/2019
554,T0000033,Negatal,4/20/2019
555,T0000033,Tespek,4/20/2019
556,T0000033,Acyclovir,4/20/2019
557,T0000033,Antangin,4/20/2019
558,T0000033,Strepsil,4/20/2019
559,T0000033,Dextral,4/20/2019
560,T0000033,Pilkita,4/20/2019
561,T0000033,Amoxcillin,4/20/2019
562,T0000033,Cinolan Salep,4/20/2019
563,T0000033,Paracetamol,4/20/2019
564,T0000033,Rivanol,4/20/2019
565,T0000033,Sangobion,4/20/2019
566,T0000033,Kasa One,4/20/2019
567,T0000034,Acyclovir,4/21/2019
568,T0000034,Gloyclovir,4/21/2019
569,T0000034,Grisevalvin,4/21/2019
570,T0000034,Hemaviton,4/21/2019
571,T0000034,Baby Cough,4/21/2019
572,T0000034,Bye bye Fever,4/21/2019
573,T0000034,Antimo,4/21/2019
574,T0000034,Grotasif,4/21/2019
575,T0000034,Salonpas,4/21/2019
576,T0000034,Dexaharsen,4/21/2019
577,T0000034,Ponstan,4/21/2019
578,T0000034,Opistan,4/21/2019
579,T0000034,Grafacetin,4/21/2019
580,T0000034,Grantusif,4/21/2019
581,T0000034,HS,4/21/2019
582,T0000034,Tissue Magic,4/21/2019
583,T0000034,Betadine,4/21/2019
584,T0000034,Vicks Formula 44 ,4/21/2019
585,T0000034,Termorex Plus,4/21/2019
586,T0000034,Glibenclamid,4/21/2019
587,T0000034,Kalpanak,4/21/2019
588,T0000035,Simuastatin,4/22/2019
589,T0000035,Alofar,4/22/2019
590,T0000035,Farsifen,4/22/2019
591,T0000035,Mixagrip,4/22/2019
592,T0000035,Demacolin,4/22/2019
593,T0000035,Masker,4/22/2019
594,T0000035,Plester Roll,4/22/2019
595,T0000035,Kasa Steril,4/22/2019
596,T0000035,Betadine,4/22/2019
597,T0000035,Hot In Cream,4/22/2019
598,T0000035,Visine Polufar Plus,4/22/2019
599,T0000035,Acyclovis,4/22/2019
600,T0000035,Vitacimin,4/22/2019
601,T0000035,Baby Cough,4/22/2019
602,T0000035,Rohto,4/22/2019
603,T0000035,Sangobion,4/22/2019
604,T0000035,Amoxcillin,4/22/2019
605,T0000035,Fargetik,4/22/2019
606,T0000035,Umunos,4/22/2019
607,T0000035,Alvita,4/22/2019
608,T0000035,Hufaflox,4/22/2019
609,T0000035,Grathazone,4/22/2019
610,T0000035,Yusimox,4/22/2019
611,T0000035,Hufagrip,4/22/2019
612,T0000035,Tera-F,4/22/2019
613,T0000035,Dextral,4/22/2019
614,T0000036,Pimtrakol,4/23/2019
615,T0000036,Curcuma Plus,4/23/2019
616,T0000036,Imboost,4/23/2019
617,T0000036,Yusimox,4/23/2019
618,T0000036,Vitacimin,4/23/2019
619,T0000036,Madu TJ,4/23/2019
620,T0000036,Sakatonik ABC,4/23/2019
621,T0000036,Cefadroxil,4/23/2019
622,T0000036,Termorex Plus,4/23/2019
623,T0000036,PCT,4/23/2019
624,T0000036,Amoxcillin,4/23/2019
625,T0000036,Diapet,4/23/2019
626,T0000036,Bodrex,4/23/2019
627,T0000036,Kasa One,4/23/2019
628,T0000036,OBH Combi,4/23/2019
629,T0000036,Livron,4/23/2019
630,T0000036,Solinfec,4/23/2019
631,T0000036,Fitkom,4/23/2019
632,T0000036,Decolsin,4/23/2019
633,T0000036,Sutra Hitam,4/23/2019
634,T0000036,Tespek,4/23/2019
635,T0000036,Alkohol,4/23/2019
636,T0000036,Hufagrip,4/23/2019
637,T0000036,Lerzin,4/23/2019
638,T0000036,Bye bye Fever,4/23/2019
639,T0000037,Tespek,4/24/2019
640,T0000037,Amoxcillin,4/24/2019
641,T0000037,Dexaharsen,4/24/2019
642,T0000037,Wiros,4/24/2019
643,T0000037,Omeprazole,4/24/2019
644,T0000037,Fasidol Forte,4/24/2019
645,T0000037,Farsiven,4/24/2019
646,T0000037,Paracetamol,4/24/2019
647,T0000037,Caviplex,4/24/2019
648,T0000037,Vicks Formula 44,4/24/2019
649,T0000037,Hansaplas Rol,4/24/2019
650,T0000037,Grafacetin,4/24/2019
651,T0000037,PCT,4/24/2019
652,T0000037,Fargetik,4/24/2019
653,T0000037,Super Tetra,4/24/2019
654,T0000037,Masker,4/24/2019
655,T0000037,Vasea,4/24/2019
656,T0000037,Balsem Otot Geliga,4/24/2019
657,T0000037,Molexflu,4/24/2019
658,T0000037,MolagitGrafadon,4/24/2019
659,T0000037,Grafaklor,4/24/2019
660,T0000037,Fitkom,4/24/2019
661,T0000037,Vicks Vapo,4/24/2019
662,T0000037,Hestacort,4/24/2019
663,T0000037,Peditok,4/24/2019
664,T0000037,Mersibion,4/24/2019
665,T0000037,Licofel,4/24/2019
666,T0000037,Vitacimin,4/24/2019
667,T0000038,Hand Scoon,4/25/2019
668,T0000038,Grantusif,4/25/2019
669,T0000038,Solinfec,4/25/2019
670,T0000038,Betamethasone ar,4/25/2019
671,T0000038,Masker,4/25/2019
672,T0000038,Termorex Plus,4/25/2019
673,T0000038,Hestacort,4/25/2019
674,T0000038,Oralit,4/25/2019
675,T0000038,Guanistrip,4/25/2019
676,T0000038,Vitacimin,4/25/2019
677,T0000038,Amoxcillin,4/25/2019
678,T0000038,Dehista,4/25/2019
679,T0000038,Prednison,4/25/2019
680,T0000038,Paracetamol,4/25/2019
681,T0000039,Tespek,4/26/2019
682,T0000039,Flukadex,4/26/2019
683,T0000039,Caviplex,4/26/2019
684,T0000039,Curcuma Plus,4/26/2019
685,T0000039,Vitacimin,4/26/2019
686,T0000039,Gom,4/26/2019
687,T0000039,Mexon,4/26/2019
688,T0000039,Saibutamol,4/26/2019
689,T0000039,Molacort,4/26/2019
690,T0000039,Cataflam,4/26/2019
691,T0000039,Colidium,4/26/2019
692,T0000039,Piroksikom,4/26/2019
693,T0000039,Dexaharsen,4/26/2019
694,T0000039,Bye bye Fever,4/26/2019
695,T0000039,Termometer,4/26/2019
696,T0000039,Cetirizin,4/26/2019
697,T0000039,Hufagrip,4/26/2019
698,T0000039,Sari Kurma,4/26/2019
699,T0000039,Paracetamol,4/26/2019
700,T0000040,Neurosonbe,4/27/2019
701,T0000040,Caviplex,4/27/2019
702,T0000040,Kasa Steril,4/27/2019
703,T0000040,Hansaplas Rol,4/27/2019
704,T0000040,Paracetamol,4/27/2019
705,T0000040,Grantusif,4/27/2019
706,T0000040,Combantrin,4/27/2019
707,T0000040,Lerzin,4/27/2019
708,T0000040,Neurobion Force,4/27/2019
709,T0000040,Dulcolax,4/27/2019
710,T0000040,Alofar,4/27/2019
711,T0000040,Cataflam,4/27/2019
712,T0000040,Amlodipin,4/27/2019
713,T0000040,Dexaharsen,4/27/2019
714,T0000040,Methyprednisolon,4/27/2019
715,T0000040,Atmacid,4/27/2019
716,T0000040,Hufanoxil,4/27/2019
717,T0000040,Ponstan,4/27/2019
718,T0000040,Vitacimin,4/27/2019
719,T0000041,Sanmol,4/28/2019
720,T0000041,Fatigon,4/28/2019
721,T0000041,Omeprazole,4/28/2019
722,T0000041,Proris,4/28/2019
723,T0000041,Demacolin,4/28/2019
724,T0000041,Fresh Care,4/28/2019
725,T0000041,Dulcolax,4/28/2019
726,T0000041,Kuldon,4/28/2019
727,T0000041,Microlax,4/28/2019
728,T0000041,Tespek,4/28/2019
729,T0000041,Neohormoviton,4/28/2019
730,T0000041,Hemaviton,4/28/2019
731,T0000041,Parfum,4/28/2019
732,T0000041,Caladin,4/28/2019
733,T0000041,Baby Cough,4/28/2019
734,T0000041,Imboost,4/28/2019
735,T0000041,Laserin,4/28/2019
736,T0000041,Bodrex,4/28/2019
737,T0000041,Promag,4/28/2019
738,T0000041,Yusimox,4/28/2019
739,T0000041,Infalgin,4/28/2019
740,T0000041,Griseufalvin,4/28/2019
741,T0000041,Cataflam,4/28/2019
742,T0000041,Flukadex,4/28/2019
743,T0000041,Ketoconazole,4/28/2019
744,T0000041,Mexon,4/28/2019
745,T0000041,Vitacimin,4/28/2019
746,T0000041,Dextral,4/28/2019
747,T0000041,Visine Polufar Plus,4/28/2019
748,T0000041,Betasone,4/28/2019
749,T0000041,KL,4/28/2019
750,T0000041,Infus,4/28/2019
751,T0000041,Hansaplas Rol,4/28/2019
752,T0000042,Fiesta,4/29/2019
753,T0000042,Caviplex,4/29/2019
754,T0000042,OBH Combi,4/29/2019
755,T0000042,Masker,4/29/2019
756,T0000042,Imboost,4/29/2019
757,T0000042,Vitacimin,4/29/2019
758,T0000042,RL,4/29/2019
759,T0000042,Termorex Plus,4/29/2019
760,T0000042,Balsem Lang,4/29/2019
761,T0000042,Dexaharsen,4/29/2019
762,T0000042,Ponstan,4/29/2019
763,T0000042,PCT,4/29/2019
764,T0000042,Voltadex,4/29/2019
765,T0000042,Baby Cough,4/29/2019
766,T0000042,Lerzin,4/29/2019
767,T0000042,Neoremachyl,4/29/2019
768,T0000042,Ranitidin ,4/29/2019
769,T0000042,Etambroxol,4/29/2019
770,T0000042,Pikang Swang,4/29/2019
771,T0000042,Sangobion,4/29/2019
772,T0000042,Tera-F,4/29/2019
773,T0000042,Proris,4/29/2019
774,T0000042,Griseofalvin,4/29/2019
775,T0000042,Promag,4/29/2019
776,T0000042,Antangin,4/29/2019
777,T0000042,Bufarcetin,4/29/2019
778,T0000042,Dextem Plus,4/29/2019
779,T0000042,Herosyn,4/29/2019
780,T0000043,Mirasic,4/30/2019
781,T0000043,Baby Cough,4/30/2019
782,T0000043,Griseofalvin,4/30/2019
783,T0000043,Masker,4/30/2019
784,T0000043,Vitacimin,4/30/2019
785,T0000043,Cetirizin,4/30/2019
786,T0000043,Lerzin,4/30/2019
787,T0000043,Tespek,4/30/2019
788,T0000043,Tolak Angin,4/30/2019
789,T0000043,Fargetik,4/30/2019
790,T0000043,Dexaharsen,4/30/2019
791,T0000043,Mycoral,4/30/2019
792,T0000043,Licofel,4/30/2019
793,T0000043,Dextral,4/30/2019
794,T0000043,Fasidol Forte,4/30/2019
795,T0000043,Infalgin,4/30/2019
796,T0000043,Tonikumkbayer,4/30/2019
797,T0000043,Solinfec,4/30/2019
798,T0000044,OBH Combi,5/1/2019
799,T0000044,Tespek,5/1/2019
800,T0000044,Microlax,5/1/2019
801,T0000044,Salbutamol,5/1/2019
802,T0000044,Masker,5/1/2019
803,T0000044,Laserin,5/1/2019
804,T0000044,Vitacimin,5/1/2019
805,T0000044,Alofar,5/1/2019
806,T0000044,Meloxicam,5/1/2019
807,T0000044,Amiodifin,5/1/2019
808,T0000044,FG Troches,5/1/2019
809,T0000044,Hufagesic,5/1/2019
810,T0000044,Sari Kurma,5/1/2019
811,T0000044,Cataflam,5/1/2019
812,T0000044,Amoxcillin,5/1/2019
813,T0000044,Paracetamol,5/1/2019
814,T0000044,PK,5/1/2019
815,T0000044,Scabinit,5/1/2019
816,T0000044,Dexahae,5/1/2019
817,T0000044,Cetirizin,5/1/2019
818,T0000044,Dexaharsen,5/1/2019
819,T0000044,Super Tetra,5/1/2019
820,T0000044,Gratheos,5/1/2019
821,T0000044,Fargetik,5/1/2019
822,T0000044,Imboost,5/1/2019
823,T0000044,Demacolin,5/1/2019
824,T0000044,Salonpas,5/1/2019
825,T0000045,Vutacimin,5/2/2019
826,T0000045,Livron,5/2/2019
827,T0000045,Lerzin,5/2/2019
828,T0000045,Molacort,5/2/2019
829,T0000045,Wiros,5/2/2019
830,T0000045,Mycoral,5/2/2019
831,T0000045,Kondom,5/2/2019
832,T0000045,Kasa One,5/2/2019
833,T0000045,Revanol,5/2/2019
834,T0000045,Termorex Plus,5/2/2019
835,T0000045,Strepsil,5/2/2019
836,T0000045,Sanmol,5/2/2019
837,T0000045,Griseofalvin,5/2/2019
838,T0000045,Plester Roll,5/2/2019
839,T0000045,Zensoderm,5/2/2019
840,T0000045,Masker,5/2/2019
841,T0000045,Paramex,5/2/2019
842,T0000045,Kalpanak,5/2/2019
843,T0000045,Dehista,5/2/2019
844,T0000045,Etambroxol,5/2/2019
845,T0000045,Pimtrakol,5/2/2019
846,T0000045,Grathazone,5/2/2019
