id_data,id_transaksi,item,tanggal
167,T000021,Vitacimin,4/8/2019
168,T000021,Vick Inhaler,4/8/2019
169,T000021,Nesfacort,4/8/2019
170,T000021,Remafar,4/8/2019
171,T000021,Wiros,4/8/2019
172,T000021,Tera-F,4/8/2019
173,T000021,H Booster,4/8/2019
174,T000022,Fargetik,4/9/2019
175,T000022,Vitacimin,4/9/2019
176,T000022,Super Tetra,4/9/2019
177,T000022,Amoxcillin,4/9/2019
178,T000022,Omeprazole,4/9/2019
179,T000022,Mylanta,4/9/2019
180,T000022,Infalgin,4/9/2019
181,T000022,Dexaharsen,4/9/2019
182,T000022,Dehista,4/9/2019
183,T000022,Tera-F,4/9/2019
184,T000022,Masker,4/9/2019
185,T000022,Lerzin,4/9/2019
186,T000022,Yusimox,4/9/2019
187,T000022,PK,4/9/2019
188,T000022,Antimo,4/9/2019
189,T000023,Anacetin,4/10/2019
190,T000023,Vosea,4/10/2019
191,T000023,OBH Combi Anak,4/10/2019
192,T000023,Demacolin,4/10/2019
193,T000023,Etambroxol,4/10/2019
194,T000023,Caviplex,4/10/2019
195,T000023,Cataflam,4/10/2019
196,T000023,Beyalex,4/10/2019
197,T000023,Molacort,4/10/2019
198,T000023,Amoxcillin,4/10/2019
199,T000023,Simuastatin,4/10/2019
200,T000023,Ceterizin,4/10/2019
201,T000023,Erlamycetin,4/10/2019
202,T000023,Fitkom,4/10/2019
203,T000023,Vitacimin,4/10/2019
204,T000023,Farsipen,4/10/2019
205,T000023,Termorex,4/10/2019
206,T000023,Prog,4/10/2019
207,T000023,Neurosonbe,4/10/2019
208,T000023,Sanmol,4/10/2019
209,T000023,Tespek,4/10/2019
210,T000023,Imboost,4/10/2019
211,T000023,Ketoconazol,4/10/2019
212,T000023,Bey bey Fersen,4/10/2019
213,T000023,Hufagrip,4/10/2019
214,T000024,Caparcetin,4/11/2019
215,T000024,Vitacimin,4/11/2019
216,T000024,Methylpred,4/11/2019
217,T000024,Mycoral,4/11/2019
218,T000024,Cetirizin,4/11/2019
219,T000024,Rivanol,4/11/2019
220,T000024,Betadin,4/11/2019
221,T000024,Madu 100% Royal Jelly,4/11/2019
222,T000024,Oralit,4/11/2019
223,T000024,Vosea,4/11/2019
224,T000024,Combantrin,4/11/2019
225,T000024,Molagit,4/11/2019
226,T000024,Captopril,4/11/2019
227,T000024,Caldium,4/11/2019
228,T000024,Rohto,4/11/2019
229,T000024,Parfum,4/11/2019
230,T000024,Sangobion,4/11/2019
231,T000024,Fargetik,4/11/2019
232,T000024,Combiven,4/11/2019
233,T000024,Nestacort Cream,4/11/2019
234,T000024,Ambeven,4/11/2019
235,T000024,Dehista,4/11/2019
236,T000024,Dexanersen,4/11/2019
237,T000024,Tespek,4/11/2019
238,T000025,Anacetin,4/12/2019
239,T000025,Masker,4/12/2019
240,T000025,Vitacimin,4/12/2019
241,T000025,Enervon-C,4/12/2019
242,T000025,Vick Inhaler,4/12/2019
243,T000025,Cataflam,4/12/2019
244,T000025,Balsem Otot Geliga,4/12/2019
245,T000025,Bioseven,4/12/2019
246,T000025,Omeprazole,4/12/2019
247,T000025,Sakatonik ABC,4/12/2019
248,T000025,Flukadex,4/12/2019
249,T000025,Ranitidin,4/12/2019
250,T000025,Amocxillin,4/12/2019
251,T000025,Fargetik,4/12/2019
252,T000025,Prioxicam,4/12/2019
253,T000025,Dexaharsen,4/12/2019
254,T000025,Decolsin,4/12/2019
255,T000025,Madu Tj,4/12/2019
256,T000025,Imboost,4/12/2019
257,T000025,CDR,4/12/2019
258,T000026,Amoxcillin,4/13/2019
259,T000026,Fasidol Forte,4/13/2019
260,T000026,Caviplex,4/13/2019
261,T000026,Zendoderin ,4/13/2019
262,T000026,Fargetik,4/13/2019
263,T000026,Decolsin,4/13/2019
264,T000026,Kalpanak,4/13/2019
265,T000026,Neoprotifed,4/13/2019
266,T000026,Antangin,4/13/2019
267,T000026,Teosal,4/13/2019
268,T000026,Anacetin,4/13/2019
269,T000026,Capsida,4/13/2019
270,T000026,Vitacimin,4/13/2019
271,T000026,Atopan,4/13/2019
272,T000026,Yusimox,4/13/2019
273,T000026,Gentamicin Cream,4/13/2019
274,T000026,Antimo,4/13/2019
275,T000026,Paracetamol,4/13/2019
276,T000026,Zink Kid,4/13/2019
277,T000026,Bodrexin,4/13/2019
278,T000026,PCT,4/13/2019
279,T000026,Sangobion,4/13/2019
280,T000026,Dexaharsen,4/13/2019
281,T000026,Proxicam,4/13/2019
282,T000026,Balsem Otot Geliga,4/13/2019
283,T000026,Ranitidin,4/13/2019
284,T000026,Etamoxol,4/13/2019
285,T000026,Captopril,4/13/2019
286,T000027,Simuastatin,4/14/2019
287,T000027,Fasidol Forte,4/14/2019
288,T000027,Vitacimin,4/14/2019
289,T000027,Lerzin,4/14/2019
290,T000027,Madu Tj,4/14/2019
291,T000027,Acyclovir Crem,4/14/2019
292,T000027,Cetirizin,4/14/2019
293,T000027,Sanmol,4/14/2019
294,T000027,Sakatonik ABC,4/14/2019
295,T000027,Tespek,4/14/2019
296,T000027,Mycoral,4/14/2019
297,T000027,Mhetypred,4/14/2019
298,T000027,Hufagrip,4/14/2019
299,T000027,PK,4/14/2019
300,T000027,Percars,4/14/2019
301,T000027,Nacl,4/14/2019
302,T000027,Bedak Bedak Herocyn,4/14/2019
303,T000027,Parfum,4/14/2019
304,T000027,Bye bye Fever,4/14/2019
305,T000028,Hifagrip,4/15/2019
306,T000028,Gom,4/15/2019
307,T000028,Pagoda Balsem,4/15/2019
308,T000028,Microlax,4/15/2019
309,T000028,Amoxcillin,4/15/2019
310,T000028,Tespek,4/15/2019
311,T000028,PCT,4/15/2019
312,T000029,Combiven ,4/16/2019
313,T000029,Tespek,4/16/2019
314,T000029,Omeprazole,4/16/2019
315,T000029,Methylpred,4/16/2019
316,T000029,Cetirizin,4/16/2019
317,T000029,Etambroxol,4/16/2019
318,T000029,Vicks Formula 44 Kids,4/16/2019
319,T000029,Pare Kids,4/16/2019
320,T000029,Bye bye Fever,4/16/2019
321,T000029,Termorex Plus,4/16/2019
322,T000029,Vitacimin,4/16/2019
323,T000029,Proris,4/16/2019
324,T000029,Jaguar,4/16/2019
325,T000029,Madu TJ,4/16/2019
326,T000030,Fitkom,4/17/2019
327,T000030,Neurobion,4/17/2019
328,T000030,Neuralgin,4/17/2019
329,T000030,Imboost,4/17/2019
330,T000030,Paracetamol,4/17/2019
331,T000030,Tolak Angin,4/17/2019
332,T000030,Vitacimin,4/17/2019
333,T000030,Amoxcillin,4/17/2019
334,T000030,Ambeven,4/17/2019
335,T000030,Flukadex,4/17/2019
336,T000030,Fargetik,4/17/2019
337,T000030,Mylanta,4/17/2019
338,T000030,Proxicom,4/17/2019
339,T000030,Dexaharsen,4/17/2019
340,T000030,Coparcetin,4/17/2019
341,T000030,Dehista,4/17/2019
342,T000030,Bodrex,4/17/2019
343,T000030,Nestacort Cream,4/17/2019
344,T000030,Methylpred,4/17/2019
345,T000030,PK,4/17/2019
346,T000031,Mycoral,4/18/2019
347,T000031,Kaotin,4/18/2019
348,T000031,Oralit,4/18/2019
349,T000031,Erlamycetin,4/18/2019
350,T000031,Ranitidin,4/18/2019
351,T000031,Sanmol,4/18/2019
352,T000031,Xendo Citrol,4/18/2019
353,T000031,Cefadroxil,4/18/2019
354,T000031,Fargetik,4/18/2019
355,T000031,Masker,4/18/2019
356,T000031,Wiros,4/18/2019
357,T000031,Dehista,4/18/2019
358,T000031,Betamethasone ar,4/18/2019
359,T000031,Osmigra,4/18/2019
360,T000031,Bodrexin,4/18/2019
361,T000031,Fitkom,4/18/2019
362,T000031,Mthylprednisolone,4/18/2019
363,T000032,Vicks Formula 44 Kids,4/19/2019
364,T000032,Masker,4/19/2019
365,T000032,Yusimox,4/19/2019
366,T000032,Hufagrip,4/19/2019
367,T000032,Tespek,4/19/2019
368,T000032,Flukadex,4/19/2019
369,T000032,Remafar,4/19/2019
370,T000032,Dexaharsen,4/19/2019
371,T000032,PCT,4/19/2019
372,T000032,Amoxcillin,4/19/2019
373,T000032,Hormoviton,4/19/2019
374,T000032,Negatal,4/19/2019
375,T000032,Vitacimin,4/19/2019
376,T000032,Counterpain,4/19/2019
377,T000032,Konidin,4/19/2019
378,T000032,Bodrex,4/19/2019
379,T000032,Fasidol Forte,4/19/2019
380,T000032,Fresh Care,4/19/2019
381,T000032,Tolak Angin,4/19/2019
382,T000032,Etabroxol,4/19/2019
383,T000033,Osmigra,4/20/2019
384,T000033,Cefadroxil,4/20/2019
385,T000033,Opistan,4/20/2019
386,T000033,Masker,4/20/2019
387,T000033,Vitacimin,4/20/2019
388,T000033,Wiros,4/20/2019
389,T000033,Dexaharsen,4/20/2019
390,T000033,Negatal,4/20/2019
391,T000033,Tespek,4/20/2019
392,T000033,Acyclovir,4/20/2019
393,T000033,Antangin,4/20/2019
394,T000033,Strepsil,4/20/2019
395,T000033,Dextral,4/20/2019
396,T000033,Pilkita,4/20/2019
397,T000033,Amoxcillin,4/20/2019
398,T000033,Cinolan Salep,4/20/2019
399,T000033,Paracetamol,4/20/2019
400,T000033,Rivanol,4/20/2019
401,T000033,Sangobion,4/20/2019
402,T000033,Kasa One,4/20/2019
403,T000034,Acyclovir,4/21/2019
404,T000034,Gloyclovir,4/21/2019
405,T000034,Grisevalvin,4/21/2019
406,T000034,Hemaviton,4/21/2019
407,T000034,Baby Cough,4/21/2019
408,T000034,Bye bye Fever,4/21/2019
409,T000034,Antimo,4/21/2019
410,T000034,Grotasif,4/21/2019
411,T000034,Salonpas,4/21/2019
412,T000034,Dexaharsen,4/21/2019
413,T000034,Ponstan,4/21/2019
414,T000034,Opistan,4/21/2019
415,T000034,Grafacetin,4/21/2019
416,T000034,Grantusif,4/21/2019
417,T000034,HS,4/21/2019
418,T000034,Tissue Magic,4/21/2019
419,T000034,Betadine,4/21/2019
420,T000034,Vicks Formula 44 ,4/21/2019
421,T000034,Termorex Plus,4/21/2019
422,T000034,Glibenclamid,4/21/2019
423,T000034,Kalpanak,4/21/2019
424,T000035,Simuastatin,4/22/2019
425,T000035,Alofar,4/22/2019
426,T000035,Farsifen,4/22/2019
427,T000035,Mixagrip,4/22/2019
428,T000035,Demacolin,4/22/2019
429,T000035,Masker,4/22/2019
430,T000035,Plester Roll,4/22/2019
431,T000035,Kasa Steril,4/22/2019
432,T000035,Betadine,4/22/2019
433,T000035,Hot In Cream,4/22/2019
434,T000035,Visine Polufar Plus,4/22/2019
435,T000035,Acyclovis,4/22/2019
436,T000035,Vitacimin,4/22/2019
437,T000035,Baby Cough,4/22/2019
438,T000035,Rohto,4/22/2019
439,T000035,Sangobion,4/22/2019
440,T000035,Amoxcillin,4/22/2019
441,T000035,Fargetik,4/22/2019
442,T000035,Umunos,4/22/2019
443,T000035,Alvita,4/22/2019
444,T000035,Hufaflox,4/22/2019
445,T000035,Grathazone,4/22/2019
446,T000035,Yusimox,4/22/2019
447,T000035,Hufagrip,4/22/2019
448,T000035,Tera-F,4/22/2019
449,T000035,Dextral,4/22/2019
450,T000036,Pimtrakol,4/23/2019
451,T000036,Curcuma Plus,4/23/2019
452,T000036,Imboost,4/23/2019
453,T000036,Yusimox,4/23/2019
454,T000036,Vitacimin,4/23/2019
455,T000036,Madu TJ,4/23/2019
456,T000036,Sakatonik ABC,4/23/2019
457,T000036,Cefadroxil,4/23/2019
458,T000036,Termorex Plus,4/23/2019
459,T000036,PCT,4/23/2019
460,T000036,Amoxcillin,4/23/2019
461,T000036,Diapet,4/23/2019
462,T000036,Bodrex,4/23/2019
463,T000036,Kasa One,4/23/2019
464,T000036,OBH Combi,4/23/2019
465,T000036,Livron,4/23/2019
466,T000036,Solinfec,4/23/2019
467,T000036,Fitkom,4/23/2019
468,T000036,Decolsin,4/23/2019
469,T000036,Sutra Hitam,4/23/2019
470,T000036,Tespek,4/23/2019
471,T000036,Alkohol,4/23/2019
472,T000036,Hufagrip,4/23/2019
473,T000036,Lerzin,4/23/2019
474,T000036,Bye bye Fever,4/23/2019
475,T000037,Tespek,4/24/2019
476,T000037,Amoxcillin,4/24/2019
477,T000037,Dexaharsen,4/24/2019
478,T000037,Wiros,4/24/2019
479,T000037,Omeprazole,4/24/2019
480,T000037,Fasidol Forte,4/24/2019
481,T000037,Farsiven,4/24/2019
482,T000037,Paracetamol,4/24/2019
483,T000037,Caviplex,4/24/2019
484,T000037,Vicks Formula 44,4/24/2019
485,T000037,Hansaplas Rol,4/24/2019
486,T000037,Grafacetin,4/24/2019
487,T000037,PCT,4/24/2019
488,T000037,Fargetik,4/24/2019
489,T000037,Super Tetra,4/24/2019
490,T000037,Masker,4/24/2019
491,T000037,Vasea,4/24/2019
492,T000037,Balsem Otot Geliga,4/24/2019
493,T000037,Molexflu,4/24/2019
494,T000037,MolagitGrafadon,4/24/2019
495,T000037,Grafaklor,4/24/2019
496,T000037,Fitkom,4/24/2019
497,T000037,Vicks Vapo,4/24/2019
498,T000037,Hestacort,4/24/2019
499,T000037,Peditok,4/24/2019
500,T000037,Mersibion,4/24/2019
501,T000037,Licofel,4/24/2019
502,T000037,Vitacimin,4/24/2019
503,T000038,Hand Scoon,4/25/2019
504,T000038,Grantusif,4/25/2019
505,T000038,Solinfec,4/25/2019
506,T000038,Betamethasone ar,4/25/2019
507,T000038,Masker,4/25/2019
508,T000038,Termorex Plus,4/25/2019
509,T000038,Hestacort,4/25/2019
510,T000038,Oralit,4/25/2019
511,T000038,Guanistrip,4/25/2019
512,T000038,Vitacimin,4/25/2019
513,T000038,Amoxcillin,4/25/2019
514,T000038,Dehista,4/25/2019
515,T000038,Prednison,4/25/2019
516,T000038,Paracetamol,4/25/2019
517,T000039,Tespek,4/26/2019
518,T000039,Flukadex,4/26/2019
519,T000039,Caviplex,4/26/2019
520,T000039,Curcuma Plus,4/26/2019
521,T000039,Vitacimin,4/26/2019
522,T000039,Gom,4/26/2019
523,T000039,Mexon,4/26/2019
524,T000039,Saibutamol,4/26/2019
525,T000039,Molacort,4/26/2019
526,T000039,Cataflam,4/26/2019
527,T000039,Colidium,4/26/2019
528,T000039,Piroxicam,4/26/2019
529,T000039,Dexaharsen,4/26/2019
530,T000039,Bye bye Fever,4/26/2019
531,T000039,Termometer,4/26/2019
532,T000039,Cetirizin,4/26/2019
533,T000039,Hufagrip,4/26/2019
534,T000039,Sari Kurma,4/26/2019
535,T000039,Paracetamol,4/26/2019
536,T000040,Neurosonbe,4/27/2019
537,T000040,Caviplex,4/27/2019
538,T000040,Kasa Steril,4/27/2019
539,T000040,Hansaplas Rol,4/27/2019
540,T000040,Paracetamol,4/27/2019
541,T000040,Grantusif,4/27/2019
542,T000040,Combantrin,4/27/2019
543,T000040,Lerzin,4/27/2019
544,T000040,Neurobion,4/27/2019
545,T000040,Dulcolax,4/27/2019
546,T000040,Alofar,4/27/2019
547,T000040,Cataflam,4/27/2019
548,T000040,Amlodipin,4/27/2019
549,T000040,Dexaharsen,4/27/2019
550,T000040,Methyprednisolon,4/27/2019
551,T000040,Atmacid,4/27/2019
552,T000040,Hufanoxil,4/27/2019
553,T000040,Ponstan,4/27/2019
554,T000040,Vitacimin,4/27/2019
555,T000041,Sanmol,4/28/2019
556,T000041,Fatigon,4/28/2019
557,T000041,Omeprazole,4/28/2019
558,T000041,Proris,4/28/2019
559,T000041,Demacolin,4/28/2019
560,T000041,Fresh Care,4/28/2019
561,T000041,Dulcolax,4/28/2019
562,T000041,Kuldon,4/28/2019
563,T000041,Microlax,4/28/2019
564,T000041,Tespek,4/28/2019
565,T000041,Neohormoviton,4/28/2019
566,T000041,Hemaviton,4/28/2019
567,T000041,Parfum,4/28/2019
568,T000041,Caladin,4/28/2019
569,T000041,Baby Cough,4/28/2019
570,T000041,Imboost,4/28/2019
571,T000041,Laserin,4/28/2019
572,T000041,Bodrex,4/28/2019
573,T000041,Promag,4/28/2019
574,T000041,Yusimox,4/28/2019
575,T000041,Infalgin,4/28/2019
576,T000041,Griseufalvin,4/28/2019
577,T000041,Cataflam,4/28/2019
578,T000041,Flukadex,4/28/2019
579,T000041,Ketoconazole,4/28/2019
580,T000041,Mexon,4/28/2019
581,T000041,Vitacimin,4/28/2019
582,T000041,Dextral,4/28/2019
583,T000041,Visine Polufar Plus,4/28/2019
584,T000041,Betasone,4/28/2019
585,T000041,KL,4/28/2019
586,T000041,Infus,4/28/2019
587,T000041,Hansaplas Rol,4/28/2019
588,T000042,Fiesta,4/29/2019
589,T000042,Caviplex,4/29/2019
590,T000042,OBH Combi,4/29/2019
591,T000042,Masker,4/29/2019
592,T000042,Imboost,4/29/2019
593,T000042,Vitacimin,4/29/2019
594,T000042,RL,4/29/2019
595,T000042,Termorex Plus,4/29/2019
596,T000042,Balsem Lang,4/29/2019
597,T000042,Dexaharsen,4/29/2019
598,T000042,Ponstan,4/29/2019
599,T000042,PCT,4/29/2019
600,T000042,Voltadex,4/29/2019
601,T000042,Baby Cough,4/29/2019
602,T000042,Lerzin,4/29/2019
603,T000042,Neoremachyl,4/29/2019
604,T000042,Ranitidin ,4/29/2019
605,T000042,Etambroxol,4/29/2019
606,T000042,Pikang Swang,4/29/2019
607,T000042,Sangobion,4/29/2019
608,T000042,Tera-F,4/29/2019
609,T000042,Proris,4/29/2019
610,T000042,Griseofalvin,4/29/2019
611,T000042,Promag,4/29/2019
612,T000042,Antangin,4/29/2019
613,T000042,Bufarcetin,4/29/2019
614,T000042,Dextem Plus,4/29/2019
615,T000042,Herosyn,4/29/2019
616,T000043,Mirasic,4/30/2019
617,T000043,Baby Cough,4/30/2019
618,T000043,Griseofalvin,4/30/2019
619,T000043,Masker,4/30/2019
620,T000043,Vitacimin,4/30/2019
621,T000043,Cetirizin,4/30/2019
622,T000043,Lerzin,4/30/2019
623,T000043,Tespek,4/30/2019
624,T000043,Tolak Angin,4/30/2019
625,T000043,Fargetik,4/30/2019
626,T000043,Dexaharsen,4/30/2019
627,T000043,Mycoral,4/30/2019
628,T000043,Licofel,4/30/2019
629,T000043,Dextral,4/30/2019
630,T000043,Fasidol Forte,4/30/2019
631,T000043,Infalgin,4/30/2019
632,T000043,Tonikumkbayer,4/30/2019
633,T000043,Solinfec,4/30/2019
