id_data,id_transaksi,item,tanggal
276,T0000019,Pagoda Salep,4/6/2019
277,T0000019,Etabroxol,4/6/2019
278,T0000019,Tespek,4/6/2019
279,T0000019,Wiros,4/6/2019
280,T0000019,Antangin,4/6/2019
281,T0000019,Dexaharsen,4/6/2019
282,T0000019,Fresh Care,4/6/2019
283,T0000019,Baybey Piper,4/6/2019
284,T0000019,Vipcol,4/6/2019
285,T0000020,Urinbay,4/7/2019
286,T0000020,Kasa Onemad,4/7/2019
287,T0000020,Masker,4/7/2019
288,T0000020,Lerzin,4/7/2019
289,T0000020,Hufaxol,4/7/2019
290,T0000020,Alkohol,4/7/2019
291,T0000020,Itramol,4/7/2019
292,T0000020,Cateter,4/7/2019
293,T0000020,Tespek,4/7/2019
294,T0000020,Vitacimin,4/7/2019
295,T0000020,Madu Tj ,4/7/2019
296,T0000020,Dexaharsen,4/7/2019
297,T0000020,Hufagrip,4/7/2019
298,T0000020,Simuastatin,4/7/2019
299,T0000020,Salbutamol,4/7/2019
300,T0000020,Mylanta,4/7/2019
301,T0000020,Hufagesic,4/7/2019
302,T0000020,Demacolin,4/7/2019
303,T0000020,Paracetamol,4/7/2019
304,T0000020,Hansaplas Rol,4/7/2019
305,T0000020,Wiros,4/7/2019
306,T0000020,Fasidol Forte,4/7/2019
307,T0000020,Grantusif,4/7/2019
308,T0000020,Amoxcillin,4/7/2019
309,T0000020,Ranitidin,4/7/2019
310,T0000020,Perban Rol,4/7/2019
311,T0000020,Super Tetra,4/7/2019
312,T0000020,Natur-E,4/7/2019
313,T0000020,Mixagrip,4/7/2019
314,T0000020,Procol,4/7/2019
315,T0000020,Amox,4/7/2019
316,T0000020,Fitkom,4/7/2019
317,T0000020,Caviplex,4/7/2019
318,T0000020,Balsem Otot Geliga,4/7/2019
319,T0000021,Bokasi,4/8/2019
320,T0000021,Amoxcillin,4/8/2019
321,T0000021,Hufaxol,4/8/2019
322,T0000021,Paracetamol,4/8/2019
323,T0000021,Lokev,4/8/2019
324,T0000021,Imboost,4/8/2019
325,T0000021,Lerzin,4/8/2019
326,T0000021,Masker,4/8/2019
327,T0000021,Meloxicam,4/8/2019
328,T0000021,Alofart,4/8/2019
329,T0000021,Procold,4/8/2019
330,T0000021,Siladek,4/8/2019
331,T0000021,Vitacimin,4/8/2019
332,T0000021,Vick Inhaler,4/8/2019
333,T0000021,Nesfacort,4/8/2019
334,T0000021,Remafar,4/8/2019
335,T0000021,Wiros,4/8/2019
336,T0000021,Tera-F,4/8/2019
337,T0000021,H Booster,4/8/2019
338,T0000022,Fargetik,4/9/2019
339,T0000022,Vitacimin,4/9/2019
340,T0000022,Super Tetra,4/9/2019
341,T0000022,Amoxcillin,4/9/2019
342,T0000022,Omeprazole,4/9/2019
343,T0000022,Mylanta,4/9/2019
344,T0000022,Infalgin,4/9/2019
345,T0000022,Dexaharsen,4/9/2019
346,T0000022,Dehista,4/9/2019
347,T0000022,Tera-F,4/9/2019
348,T0000022,Masker,4/9/2019
349,T0000022,Lerzin,4/9/2019
350,T0000022,YUsimox,4/9/2019
351,T0000022,PK,4/9/2019
352,T0000022,Antimo,4/9/2019
353,T0000023,Anacetin,4/10/2019
354,T0000023,Vosea,4/10/2019
355,T0000023,OBH Combi Anak,4/10/2019
356,T0000023,Demacolin,4/10/2019
357,T0000023,Etambroxol,4/10/2019
358,T0000023,Caviplex,4/10/2019
359,T0000023,Cataflam,4/10/2019
360,T0000023,Beyalex,4/10/2019
361,T0000023,Molacort,4/10/2019
362,T0000023,Amoxcillin,4/10/2019
363,T0000023,Simuastatin,4/10/2019
364,T0000023,Ceterizin,4/10/2019
365,T0000023,Erlamycetin,4/10/2019
366,T0000023,Fitkom,4/10/2019
367,T0000023,Vitacimin,4/10/2019
368,T0000023,Farsipen,4/10/2019
369,T0000023,Termorex,4/10/2019
370,T0000023,Prog,4/10/2019
371,T0000023,Neurosonbe,4/10/2019
372,T0000023,Sanmol,4/10/2019
373,T0000023,Tespek,4/10/2019
374,T0000023,Imboost,4/10/2019
375,T0000023,Ketoconazol,4/10/2019
376,T0000023,Bey bey Fersen,4/10/2019
377,T0000023,Hufagrip,4/10/2019
378,T0000024,Caparcetin,4/11/2019
379,T0000024,Vitacimin,4/11/2019
380,T0000024,Methylpred,4/11/2019
381,T0000024,Mycoral,4/11/2019
382,T0000024,Cetirizin,4/11/2019
383,T0000024,Rivanol,4/11/2019
384,T0000024,Betadin,4/11/2019
385,T0000024,Madu 100% Royal Jelly,4/11/2019
386,T0000024,Oralit,4/11/2019
387,T0000024,Vosea,4/11/2019
388,T0000024,Combantrin,4/11/2019
389,T0000024,Molagit,4/11/2019
390,T0000024,Captopril,4/11/2019
391,T0000024,Caldium,4/11/2019
392,T0000024,Rohto,4/11/2019
393,T0000024,Parfum,4/11/2019
394,T0000024,Sangobion,4/11/2019
395,T0000024,Fargetik,4/11/2019
396,T0000024,Combiven,4/11/2019
397,T0000024,Nestacort Cream,4/11/2019
398,T0000024,Ambeven,4/11/2019
399,T0000024,Dehista,4/11/2019
400,T0000024,Dexanersen,4/11/2019
401,T0000024,Tespek,4/11/2019
402,T0000025,Anacetin,4/12/2019
403,T0000025,Masker,4/12/2019
404,T0000025,Vitacimin,4/12/2019
405,T0000025,Enervon-C,4/12/2019
406,T0000025,Vick Inhaler,4/12/2019
407,T0000025,Cataflam,4/12/2019
408,T0000025,Balsem Otot Geliga,4/12/2019
409,T0000025,Bioseven,4/12/2019
410,T0000025,Omeprazole,4/12/2019
411,T0000025,Sakatonik ABC,4/12/2019
412,T0000025,Flukadex,4/12/2019
413,T0000025,Ranitidin,4/12/2019
414,T0000025,Amocxillin,4/12/2019
415,T0000025,Fargetik,4/12/2019
416,T0000025,Prioxicam,4/12/2019
417,T0000025,Dexaharsen,4/12/2019
418,T0000025,Decolsin,4/12/2019
419,T0000025,Madu Tj,4/12/2019
420,T0000025,Imboost,4/12/2019
421,T0000025,CDR,4/12/2019
422,T0000026,Amoxcillin,4/13/2019
423,T0000026,Fasidol Forte,4/13/2019
424,T0000026,Caviplex,4/13/2019
425,T0000026,Zendoderin ,4/13/2019
426,T0000026,Fargetik,4/13/2019
427,T0000026,Decolsin,4/13/2019
428,T0000026,Kalpanak,4/13/2019
429,T0000026,Neoprotifed,4/13/2019
430,T0000026,Antangin,4/13/2019
431,T0000026,Teosal,4/13/2019
432,T0000026,Anacetin,4/13/2019
433,T0000026,Capsida,4/13/2019
434,T0000026,Vitacimin,4/13/2019
435,T0000026,Atopan,4/13/2019
436,T0000026,Yusimox,4/13/2019
437,T0000026,Gentamicin Cream,4/13/2019
438,T0000026,Antimo,4/13/2019
439,T0000026,Paracetamol,4/13/2019
440,T0000026,Zink Kid,4/13/2019
441,T0000026,Bodrexin,4/13/2019
442,T0000026,PCT,4/13/2019
443,T0000026,Sangobion,4/13/2019
444,T0000026,Dexaharsen,4/13/2019
445,T0000026,Proxicam,4/13/2019
446,T0000026,Balsem Otot Geliga,4/13/2019
447,T0000026,Ranitidin,4/13/2019
448,T0000026,Etamoxol,4/13/2019
449,T0000026,Captopril,4/13/2019
450,T0000027,Simuastatin,4/14/2019
451,T0000027,Fasidol Forte,4/14/2019
452,T0000027,Vitacimin,4/14/2019
453,T0000027,Lerzin,4/14/2019
454,T0000027,Madu Tj,4/14/2019
455,T0000027,Acyclovir Crem,4/14/2019
456,T0000027,Cetirizin,4/14/2019
457,T0000027,Sanmol,4/14/2019
458,T0000027,Sakatonik ABC,4/14/2019
459,T0000027,Tespek,4/14/2019
460,T0000027,Mycoral,4/14/2019
461,T0000027,Mhetypred,4/14/2019
462,T0000027,Hufagrip,4/14/2019
463,T0000027,PK,4/14/2019
464,T0000027,Percars,4/14/2019
465,T0000027,Nacl,4/14/2019
466,T0000027,Bedak Herocyn,4/14/2019
467,T0000027,Parfum,4/14/2019
468,T0000027,Bye bye Fever,4/14/2019
469,T0000028,Hifagrip,4/15/2019
470,T0000028,Gom,4/15/2019
471,T0000028,Pagoda Balsem,4/15/2019
472,T0000028,Microlax,4/15/2019
473,T0000028,Amoxcillin,4/15/2019
474,T0000028,Tespek,4/15/2019
475,T0000028,PCT,4/15/2019
476,T0000029,Combiven ,4/16/2019
477,T0000029,Tespek,4/16/2019
478,T0000029,Omeprazole,4/16/2019
479,T0000029,Methylpred,4/16/2019
480,T0000029,Cetirizin,4/16/2019
481,T0000029,Etambroxol,4/16/2019
482,T0000029,Vicks Formula 44 Kids,4/16/2019
483,T0000029,Pare Kids,4/16/2019
484,T0000029,Bye bye Fever,4/16/2019
485,T0000029,Termorex Plus,4/16/2019
486,T0000029,Vitacimin,4/16/2019
487,T0000029,Proris,4/16/2019
488,T0000029,Jaguar,4/16/2019
489,T0000029,Madu TJ,4/16/2019
490,T0000030,Fitkom,4/17/2019
491,T0000030,Neurobion,4/17/2019
492,T0000030,Neuralgin,4/17/2019
493,T0000030,Imboost,4/17/2019
494,T0000030,Paracetamol,4/17/2019
495,T0000030,Tolak Angin,4/17/2019
496,T0000030,Vitacimin,4/17/2019
497,T0000030,Amoxcillin,4/17/2019
498,T0000030,Ambeven,4/17/2019
499,T0000030,Flukadex,4/17/2019
500,T0000030,Fargetik,4/17/2019
501,T0000030,Mylanta,4/17/2019
502,T0000030,Proxicom,4/17/2019
503,T0000030,Dexaharsen,4/17/2019
504,T0000030,Coparcetin,4/17/2019
505,T0000030,Dehista,4/17/2019
506,T0000030,Bodrex,4/17/2019
507,T0000030,Nestacort Cream,4/17/2019
508,T0000030,Methylpred,4/17/2019
509,T0000030,PK,4/17/2019
510,T0000031,Mycoral,4/18/2019
511,T0000031,Kaotin,4/18/2019
512,T0000031,Oralit,4/18/2019
513,T0000031,Erlamycetin,4/18/2019
514,T0000031,Ranitidin,4/18/2019
515,T0000031,Sanmol,4/18/2019
516,T0000031,Xendo Citrol,4/18/2019
517,T0000031,Cefadroxil,4/18/2019
518,T0000031,Fargetik,4/18/2019
519,T0000031,Masker,4/18/2019
520,T0000031,Wiros,4/18/2019
521,T0000031,Dehista,4/18/2019
522,T0000031,Betamethasone ar,4/18/2019
523,T0000031,Osmigra,4/18/2019
524,T0000031,Bodrexin,4/18/2019
525,T0000031,Fitkom,4/18/2019
526,T0000031,Mthylprednisolone,4/18/2019
527,T0000032,Vicks Formula 44 Kids,4/19/2019
528,T0000032,Masker,4/19/2019
529,T0000032,Yusimox,4/19/2019
530,T0000032,Hufagrip,4/19/2019
531,T0000032,Tespek,4/19/2019
532,T0000032,Flukadex,4/19/2019
533,T0000032,Remafar,4/19/2019
534,T0000032,Dexaharsen,4/19/2019
535,T0000032,PCT,4/19/2019
536,T0000032,Amoxcillin,4/19/2019
537,T0000032,Hormoviton,4/19/2019
538,T0000032,Negatal,4/19/2019
539,T0000032,Vitacimin,4/19/2019
540,T0000032,Counterpain,4/19/2019
541,T0000032,Konidin,4/19/2019
542,T0000032,Bodrex,4/19/2019
543,T0000032,Fasidol Forte,4/19/2019
544,T0000032,Fresh Care,4/19/2019
545,T0000032,Tolak Angin,4/19/2019
546,T0000032,Etabroxol,4/19/2019
547,T0000033,Osmigra,4/20/2019
548,T0000033,Cefadroxil,4/20/2019
549,T0000033,Opistan,4/20/2019
550,T0000033,Masker,4/20/2019
551,T0000033,Vitacimin,4/20/2019
552,T0000033,Wiros,4/20/2019
553,T0000033,Dexaharsen,4/20/2019
554,T0000033,Negatal,4/20/2019
555,T0000033,Tespek,4/20/2019
556,T0000033,Acyclovir,4/20/2019
557,T0000033,Antangin,4/20/2019
558,T0000033,Strepsil,4/20/2019
559,T0000033,Dextral,4/20/2019
560,T0000033,Pilkita,4/20/2019
561,T0000033,Amoxcillin,4/20/2019
562,T0000033,Cinolan Salep,4/20/2019
563,T0000033,Paracetamol,4/20/2019
564,T0000033,Rivanol,4/20/2019
565,T0000033,Sangobion,4/20/2019
566,T0000033,Kasa One,4/20/2019
567,T0000034,Acyclovir,4/21/2019
568,T0000034,Gloyclovir,4/21/2019
569,T0000034,Grisevalvin,4/21/2019
570,T0000034,Hemaviton,4/21/2019
571,T0000034,Baby Cough,4/21/2019
572,T0000034,Bye bye Fever,4/21/2019
573,T0000034,Antimo,4/21/2019
574,T0000034,Grotasif,4/21/2019
575,T0000034,Salonpas,4/21/2019
576,T0000034,Dexaharsen,4/21/2019
577,T0000034,Ponstan,4/21/2019
578,T0000034,Opistan,4/21/2019
579,T0000034,Grafacetin,4/21/2019
580,T0000034,Grantusif,4/21/2019
581,T0000034,HS,4/21/2019
582,T0000034,Tissue Magic,4/21/2019
583,T0000034,Betadine,4/21/2019
584,T0000034,Vicks Formula 44 ,4/21/2019
585,T0000034,Termorex Plus,4/21/2019
586,T0000034,Glibenclamid,4/21/2019
587,T0000034,Kalpanak,4/21/2019
588,T0000035,Simuastatin,4/22/2019
589,T0000035,Alofar,4/22/2019
590,T0000035,Farsifen,4/22/2019
591,T0000035,Mixagrip,4/22/2019
592,T0000035,Demacolin,4/22/2019
593,T0000035,Masker,4/22/2019
594,T0000035,Plester Roll,4/22/2019
595,T0000035,Kasa Steril,4/22/2019
596,T0000035,Betadine,4/22/2019
597,T0000035,Hot In Cream,4/22/2019
598,T0000035,Visine Polufar Plus,4/22/2019
599,T0000035,Acyclovis,4/22/2019
600,T0000035,Vitacimin,4/22/2019
601,T0000035,Baby Cough,4/22/2019
602,T0000035,Rohto,4/22/2019
603,T0000035,Sangobion,4/22/2019
604,T0000035,Amoxcillin,4/22/2019
605,T0000035,Fargetik,4/22/2019
606,T0000035,Umunos,4/22/2019
607,T0000035,Alvita,4/22/2019
608,T0000035,Hufaflox,4/22/2019
609,T0000035,Grathazone,4/22/2019
610,T0000035,Yusimox,4/22/2019
611,T0000035,Hufagrip,4/22/2019
612,T0000035,Tera-F,4/22/2019
613,T0000035,Dextral,4/22/2019
614,T0000036,Pimtrakol,4/23/2019
615,T0000036,Curcuma Plus,4/23/2019
616,T0000036,Imboost,4/23/2019
617,T0000036,Yusimox,4/23/2019
618,T0000036,Vitacimin,4/23/2019
619,T0000036,Madu TJ,4/23/2019
620,T0000036,Sakatonik ABC,4/23/2019
621,T0000036,Cefadroxil,4/23/2019
622,T0000036,Termorex Plus,4/23/2019
623,T0000036,PCT,4/23/2019
624,T0000036,Amoxcillin,4/23/2019
625,T0000036,Diapet,4/23/2019
626,T0000036,Bodrex,4/23/2019
627,T0000036,Kasa One,4/23/2019
628,T0000036,OBH Combi,4/23/2019
629,T0000036,Livron,4/23/2019
630,T0000036,Solinfec,4/23/2019
631,T0000036,Fitkom,4/23/2019
632,T0000036,Decolsin,4/23/2019
633,T0000036,Sutra Hitam,4/23/2019
634,T0000036,Tespek,4/23/2019
635,T0000036,Alkohol,4/23/2019
636,T0000036,Hufagrip,4/23/2019
637,T0000036,Lerzin,4/23/2019
638,T0000036,Bye bye Fever,4/23/2019
639,T0000037,Tespek,4/24/2019
640,T0000037,Amoxcillin,4/24/2019
641,T0000037,Dexaharsen,4/24/2019
642,T0000037,Wiros,4/24/2019
643,T0000037,Omeprazole,4/24/2019
644,T0000037,Fasidol Forte,4/24/2019
645,T0000037,Farsiven,4/24/2019
646,T0000037,Paracetamol,4/24/2019
647,T0000037,Caviplex,4/24/2019
648,T0000037,Vicks Formula 44,4/24/2019
649,T0000037,Hansaplas Rol,4/24/2019
650,T0000037,Grafacetin,4/24/2019
651,T0000037,PCT,4/24/2019
652,T0000037,Fargetik,4/24/2019
653,T0000037,Super Tetra,4/24/2019
654,T0000037,Masker,4/24/2019
655,T0000037,Vasea,4/24/2019
656,T0000037,Balsem Otot Geliga,4/24/2019
657,T0000037,Molexflu,4/24/2019
658,T0000037,MolagitGrafadon,4/24/2019
659,T0000037,Grafaklor,4/24/2019
660,T0000037,Fitkom,4/24/2019
661,T0000037,Vicks Vapo,4/24/2019
662,T0000037,Hestacort,4/24/2019
663,T0000037,Peditok,4/24/2019
664,T0000037,Mersibion,4/24/2019
665,T0000037,Licofel,4/24/2019
666,T0000037,Vitacimin,4/24/2019
667,T0000038,Hand Scoon,4/25/2019
668,T0000038,Grantusif,4/25/2019
669,T0000038,Solinfec,4/25/2019
670,T0000038,Betamethasone ar,4/25/2019
671,T0000038,Masker,4/25/2019
672,T0000038,Termorex Plus,4/25/2019
673,T0000038,Hestacort,4/25/2019
674,T0000038,Oralit,4/25/2019
675,T0000038,Guanistrip,4/25/2019
676,T0000038,Vitacimin,4/25/2019
677,T0000038,Amoxcillin,4/25/2019
678,T0000038,Dehista,4/25/2019
679,T0000038,Prednison,4/25/2019
680,T0000038,Paracetamol,4/25/2019
681,T0000039,Tespek,4/26/2019
682,T0000039,Flukadex,4/26/2019
683,T0000039,Caviplex,4/26/2019
684,T0000039,Curcuma Plus,4/26/2019
685,T0000039,Vitacimin,4/26/2019
